farmer_id,predicted_score,reason_1_feature,reason_2_feature,reason_3_feature,reason_1_shap,reason_2_shap,reason_3_shap
F04172,758.45,land_area_acres,pm_kisan_status,historical_repayment_score,-58.7153,30.9342,-12.7165
F04177,818.27,historical_repayment_score,land_area_acres,pm_kisan_status,-40.0038,31.1241,30.1328
F04181,844.35,historical_repayment_score,pm_kisan_status,crop_type,43.8744,30.238,-7.584
F04182,917.58,historical_repayment_score,land_area_acres,pm_kisan_status,64.6281,42.059,30.9695
F04187,715.88,pm_kisan_status,rainfall_deviation_pct,crop_type,-54.7703,-17.9113,-9.6547
F04188,839.64,historical_repayment_score,pm_kisan_status,land_area_acres,31.0408,26.2476,-18.9653
F04197,952.56,historical_repayment_score,land_area_acres,pm_kisan_status,97.0448,36.0443,31.1653
F04200,797.64,pm_kisan_status,historical_repayment_score,land_area_acres,-54.746,37.7502,31.9911
F04202,845.11,historical_repayment_score,pm_kisan_status,land_area_acres,57.7581,32.9278,-31.7994
F04204,781.52,historical_repayment_score,pm_kisan_status,irrigation_type,-28.8735,27.3817,7.7321
F04205,896.47,historical_repayment_score,land_area_acres,pm_kisan_status,36.9782,34.1757,28.8171
F04207,512.27,historical_repayment_score,land_area_acres,pm_kisan_status,-170.5387,-62.0894,-55.155
F04214,807.04,pm_kisan_status,historical_repayment_score,crop_type,27.6838,-7.6677,-7.0732
F04222,827.2,pm_kisan_status,historical_repayment_score,land_area_acres,-59.6252,58.0106,37.8761
F04225,709.97,pm_kisan_status,crop_type,land_area_acres,-54.0493,-30.6461,8.7317
F04228,783.22,historical_repayment_score,pm_kisan_status,irrigation_type,-32.033,21.8909,7.8506
F04229,727.68,pm_kisan_status,historical_repayment_score,land_area_acres,-56.8315,-12.4211,9.3533
F04232,792.19,pm_kisan_status,historical_repayment_score,land_area_acres,-61.859,54.7047,35.1392
F04244,561.11,historical_repayment_score,land_area_acres,pm_kisan_status,-60.5865,-59.8809,-50.5633
F04247,734.7,pm_kisan_status,historical_repayment_score,crop_type,-48.4968,38.2655,-30.6739
F04249,609.59,historical_repayment_score,pm_kisan_status,land_area_acres,-135.366,-52.7234,40.989
F04259,796.18,historical_repayment_score,pm_kisan_status,irrigation_type,-34.0936,27.0852,11.8319
F04260,764.05,historical_repayment_score,land_area_acres,pm_kisan_status,-52.6372,35.8254,24.7119
F04266,826.34,historical_repayment_score,pm_kisan_status,land_area_acres,77.6324,-61.2951,42.7132
F04270,730.26,historical_repayment_score,land_area_acres,pm_kisan_status,-54.9033,-50.0217,32.3869
F04275,712.01,pm_kisan_status,land_area_acres,crop_type,-56.9919,30.095,-28.7464
F04276,796.16,pm_kisan_status,land_area_acres,historical_repayment_score,28.9638,-22.5235,14.9375
F04283,931.84,historical_repayment_score,land_area_acres,pm_kisan_status,96.3772,33.7435,32.2043
F04289,819.12,historical_repayment_score,land_area_acres,pm_kisan_status,-55.2424,33.0492,26.8229
F04290,712.9,pm_kisan_status,historical_repayment_score,land_area_acres,-65.0956,46.8587,-29.7089
F04294,717.74,pm_kisan_status,historical_repayment_score,land_area_acres,-63.5774,34.5484,-26.3954
F04295,766.35,land_area_acres,pm_kisan_status,ndvi_score,-51.7874,31.245,12.5882
F04299,885.21,historical_repayment_score,pm_kisan_status,land_area_acres,79.6728,33.8707,-31.6622
F04300,747.03,pm_kisan_status,historical_repayment_score,land_area_acres,-59.7352,32.1096,-19.7922
F04301,855.59,historical_repayment_score,pm_kisan_status,land_area_acres,91.9022,-62.9175,42.2275
F04303,781.52,land_area_acres,pm_kisan_status,crop_type,-48.2164,27.2143,17.2474
F04306,741.53,historical_repayment_score,pm_kisan_status,land_area_acres,76.6059,-61.8599,-25.5068
F04307,792.25,pm_kisan_status,historical_repayment_score,crop_type,26.7867,-24.8606,22.345
F04311,814.59,historical_repayment_score,land_area_acres,pm_kisan_status,58.9767,-46.8093,32.0968
F04312,739.58,pm_kisan_status,land_area_acres,ndvi_score,-53.8896,33.5326,-22.0718
F04317,807.74,pm_kisan_status,historical_repayment_score,irrigation_type,26.837,-11.5628,7.5384
F04318,892.88,historical_repayment_score,land_area_acres,pm_kisan_status,38.7956,34.5726,27.1723
F04325,712.12,pm_kisan_status,land_area_acres,irrigation_type,-58.9696,21.9049,-9.344
F04326,744.19,crop_type,historical_repayment_score,pm_kisan_status,-30.5887,-29.4504,29.1793
F04329,625.55,historical_repayment_score,liability_ratio_pct,land_area_acres,-80.1703,-33.2842,-24.8318
F04331,834.28,land_area_acres,pm_kisan_status,historical_repayment_score,33.2458,26.8626,10.9056
F04336,789.56,pm_kisan_status,land_area_acres,historical_repayment_score,27.8917,-20.4503,10.1558
F04338,653.66,land_area_acres,historical_repayment_score,pm_kisan_status,-65.4462,-58.7919,28.8032
F04340,674.78,historical_repayment_score,pm_kisan_status,land_area_acres,-60.7921,-50.8177,24.5806
F04343,848.21,historical_repayment_score,pm_kisan_status,crop_type,31.6848,23.1083,9.4363
F04344,866.45,historical_repayment_score,pm_kisan_status,land_area_acres,78.935,31.4525,-28.8115
F04348,754.94,land_area_acres,pm_kisan_status,ndvi_score,-58.6523,31.6693,-7.8358
F04352,864.25,historical_repayment_score,land_area_acres,pm_kisan_status,96.6896,-58.381,32.7136
F04355,779.71,historical_repayment_score,land_area_acres,pm_kisan_status,-34.9606,30.8954,25.6564
F04357,854.75,historical_repayment_score,land_area_acres,pm_kisan_status,93.9964,-63.4487,33.9396
F04358,834.77,historical_repayment_score,pm_kisan_status,land_area_acres,30.0172,26.7859,-20.8518
F04363,765.47,historical_repayment_score,pm_kisan_status,land_area_acres,-38.5515,25.7423,-24.7856
F04364,679.71,pm_kisan_status,historical_repayment_score,land_area_acres,-58.5682,-27.9788,-19.0982
F04365,735.69,land_area_acres,historical_repayment_score,pm_kisan_status,-50.5285,-37.1345,31.4437
F04367,740.92,land_area_acres,historical_repayment_score,pm_kisan_status,-47.9986,-34.809,31.6949
F04368,850.32,land_area_acres,pm_kisan_status,crop_type,40.5256,27.9546,17.4106
F04369,931.04,historical_repayment_score,land_area_acres,pm_kisan_status,81.2032,38.293,30.806
F04373,776.54,historical_repayment_score,pm_kisan_status,irrigation_type,-49.7273,28.5674,13.1484
F04374,689.45,pm_kisan_status,historical_repayment_score,land_area_acres,-66.0323,-37.5132,23.5973
F04375,725.95,pm_kisan_status,irrigation_type,crop_type,-52.091,-8.6677,5.6578
F04376,876.76,historical_repayment_score,crop_type,pm_kisan_status,87.7977,-29.9347,25.9292
F04379,889.01,historical_repayment_score,pm_kisan_status,irrigation_type,66.8214,30.0877,5.8564
F04380,791.01,historical_repayment_score,land_area_acres,pm_kisan_status,-36.5453,36.3033,26.8098
F04383,750.59,historical_repayment_score,crop_type,pm_kisan_status,-28.9766,-28.3765,28.1941
F04384,815.0,pm_kisan_status,historical_repayment_score,irrigation_type,24.9449,18.7821,-10.1281
F04385,706.45,pm_kisan_status,annual_income_inr,historical_repayment_score,-44.8915,-37.1032,-36.0334
F04391,653.7,historical_repayment_score,land_area_acres,pm_kisan_status,-123.3341,30.6304,26.8279
F04398,791.41,historical_repayment_score,land_area_acres,pm_kisan_status,-59.7052,33.5025,27.4128
F04401,881.39,historical_repayment_score,pm_kisan_status,land_area_acres,75.9006,28.1575,-13.4852
F04402,749.64,land_area_acres,pm_kisan_status,historical_repayment_score,-57.6669,30.63,12.9823
F04404,651.47,pm_kisan_status,historical_repayment_score,irrigation_type,-53.366,-49.2684,-11.8812
F04405,831.44,historical_repayment_score,land_area_acres,pm_kisan_status,88.0184,-53.8175,30.0989
F04407,742.34,historical_repayment_score,land_area_acres,pm_kisan_status,-112.1146,33.3984,30.4707
F04409,788.98,historical_repayment_score,pm_kisan_status,land_area_acres,-36.5163,27.8617,23.6796
F04411,815.16,land_area_acres,historical_repayment_score,pm_kisan_status,-49.8989,41.5678,30.3171
F04412,644.42,historical_repayment_score,pm_kisan_status,land_area_acres,-112.1749,25.6049,-21.0259
F04415,781.89,pm_kisan_status,land_area_acres,historical_repayment_score,27.1808,-11.4553,-6.1521
F04419,674.25,historical_repayment_score,pm_kisan_status,irrigation_type,-71.2298,-53.3798,12.8275
F04424,787.52,historical_repayment_score,land_area_acres,pm_kisan_status,-35.7964,30.0307,25.9901
F04426,717.73,pm_kisan_status,irrigation_type,crop_type,-55.3972,-8.4579,5.2901
F04429,878.84,historical_repayment_score,land_area_acres,pm_kisan_status,38.6273,35.9568,27.5748
F04433,650.21,pm_kisan_status,land_area_acres,historical_repayment_score,-59.6638,-56.7686,6.6408
F04434,698.22,historical_repayment_score,land_area_acres,crop_type,-97.4585,30.9009,-24.3056
F04436,778.26,historical_repayment_score,land_area_acres,pm_kisan_status,-41.1619,31.0516,28.3645
F04441,755.9,crop_type,land_area_acres,pm_kisan_status,-30.8683,-29.3935,28.4549
F04443,687.96,historical_repayment_score,land_area_acres,crop_type,-99.9417,28.7978,-24.4334
F04451,889.72,historical_repayment_score,land_area_acres,pm_kisan_status,39.8345,36.066,27.587
F04454,715.22,pm_kisan_status,land_area_acres,irrigation_type,-54.734,-8.5067,-7.4216
F04455,834.42,historical_repayment_score,pm_kisan_status,land_area_acres,31.5806,23.8482,-13.1183
F04458,658.84,historical_repayment_score,pm_kisan_status,land_area_acres,-62.0546,-56.8648,30.1571
F04461,783.31,historical_repayment_score,pm_kisan_status,land_area_acres,65.1582,-63.3841,29.9459
F04463,641.66,historical_repayment_score,land_area_acres,annual_income_inr,-73.6154,-55.3759,-48.3504
F04464,412.96,historical_repayment_score,pm_kisan_status,irrigation_type,-233.9428,-41.5335,-37.5866
F04466,929.62,historical_repayment_score,land_area_acres,pm_kisan_status,59.5385,41.4655,29.5556
F04469,692.72,land_area_acres,historical_repayment_score,pm_kisan_status,-70.041,-64.779,26.5716
F04472,717.87,historical_repayment_score,pm_kisan_status,irrigation_type,-60.3089,24.8616,-17.9728
F04473,843.65,historical_repayment_score,pm_kisan_status,land_area_acres,99.7114,-54.252,15.1293
F04474,867.35,historical_repayment_score,pm_kisan_status,irrigation_type,66.2242,25.5134,-10.3164
F04477,853.3,historical_repayment_score,land_area_acres,pm_kisan_status,44.8849,32.6806,27.5663
F04479,787.62,pm_kisan_status,irrigation_type,historical_repayment_score,24.7125,-10.8841,-10.4939
F04484,951.76,historical_repayment_score,land_area_acres,pm_kisan_status,89.8478,38.2566,29.91
F04491,756.39,pm_kisan_status,land_area_acres,historical_repayment_score,-58.739,30.3131,8.1513
F04493,784.93,historical_repayment_score,land_area_acres,pm_kisan_status,63.3253,-60.9421,31.9826
F04494,807.36,historical_repayment_score,land_area_acres,pm_kisan_status,-62.3494,30.2165,28.7201
F04495,711.64,pm_kisan_status,historical_repayment_score,land_area_acres,-57.514,-46.499,27.7808
F04501,796.01,historical_repayment_score,land_area_acres,crop_type,54.8127,-48.2426,-33.2543
F04503,794.58,pm_kisan_status,land_area_acres,crop_type,-56.1653,33.4547,23.8185
F04505,850.91,historical_repayment_score,land_area_acres,pm_kisan_status,59.7657,-30.636,27.7478
F04508,781.64,historical_repayment_score,pm_kisan_status,irrigation_type,-33.3372,26.9355,-10.6797
F04509,737.41,land_area_acres,historical_repayment_score,pm_kisan_status,-48.1332,-34.8327,31.6392
F04511,848.97,historical_repayment_score,pm_kisan_status,liability_ratio_pct,35.5009,26.3284,-18.6827
F04512,731.36,historical_repayment_score,pm_kisan_status,irrigation_type,-58.5191,25.1505,-17.7256
F04522,807.39,pm_kisan_status,land_area_acres,historical_repayment_score,-53.2343,41.3546,36.1666
F04535,862.12,historical_repayment_score,pm_kisan_status,land_area_acres,54.7337,33.649,-19.8636
F04537,896.86,historical_repayment_score,land_area_acres,pm_kisan_status,71.413,34.72,25.6126
F04538,808.48,pm_kisan_status,rainfall_deviation_pct,historical_repayment_score,24.8433,-11.7697,8.3417
F04540,812.26,pm_kisan_status,rainfall_deviation_pct,crop_type,26.047,-12.4222,11.168
F04541,899.85,historical_repayment_score,land_area_acres,pm_kisan_status,65.3923,39.7223,31.0243
F04543,783.65,land_area_acres,historical_repayment_score,pm_kisan_status,-52.0058,37.3622,27.9758
F04546,846.53,land_area_acres,historical_repayment_score,crop_type,37.8076,34.7074,-30.7095
F04549,808.03,pm_kisan_status,historical_repayment_score,land_area_acres,-53.7307,38.4958,33.375
F04550,755.38,pm_kisan_status,land_area_acres,crop_type,-60.5311,32.2428,-6.7256
F04551,812.21,historical_repayment_score,pm_kisan_status,crop_type,-50.0206,30.0233,22.5416
F04555,776.52,pm_kisan_status,land_area_acres,historical_repayment_score,-57.3567,40.3734,36.3367
F04557,881.51,land_area_acres,historical_repayment_score,pm_kisan_status,38.2845,36.8506,28.1109
F04558,666.96,pm_kisan_status,crop_type,land_area_acres,-61.0468,-30.8271,-30.7975
F04561,697.39,land_area_acres,historical_repayment_score,pm_kisan_status,-66.8597,-40.3586,27.9551
F04572,814.47,historical_repayment_score,pm_kisan_status,land_area_acres,65.8799,-56.1594,13.8572
F04578,818.63,pm_kisan_status,land_area_acres,historical_repayment_score,26.982,-15.2926,12.2249
F04579,888.04,historical_repayment_score,pm_kisan_status,crop_type,70.3563,26.1117,10.1378
F04584,807.77,land_area_acres,historical_repayment_score,pm_kisan_status,-53.6152,40.4656,28.8338
F04587,613.26,land_area_acres,pm_kisan_status,historical_repayment_score,-63.9732,-62.9412,-28.4943
F04594,821.86,pm_kisan_status,land_area_acres,historical_repayment_score,30.8159,-21.9261,13.2969
F04612,739.38,pm_kisan_status,land_area_acres,historical_repayment_score,-58.0103,35.3989,-10.2403
F04614,757.9,liability_ratio_pct,land_area_acres,pm_kisan_status,-50.5445,28.381,22.0114
F04618,784.67,historical_repayment_score,land_area_acres,crop_type,52.8484,-34.2618,-32.9581
F04628,863.58,historical_repayment_score,pm_kisan_status,crop_type,34.4137,23.1154,16.7994
F04635,726.62,historical_repayment_score,crop_type,pm_kisan_status,-39.7446,-26.385,26.2138
F04636,748.27,land_area_acres,pm_kisan_status,historical_repayment_score,-51.5537,30.1229,-8.6436
F04638,942.63,historical_repayment_score,land_area_acres,pm_kisan_status,89.3545,37.1663,27.7222
F04639,779.44,historical_repayment_score,pm_kisan_status,land_area_acres,-37.1158,27.4845,25.4678
F04642,657.25,historical_repayment_score,ndvi_score,pm_kisan_status,-150.8133,-28.0103,20.7988
F04644,729.28,land_area_acres,pm_kisan_status,historical_repayment_score,-62.8553,28.3466,-12.3003
F04647,815.09,historical_repayment_score,pm_kisan_status,crop_type,-29.9649,25.1658,24.1034
F04651,692.9,historical_repayment_score,pm_kisan_status,irrigation_type,-87.4238,23.2317,-14.1855
F04653,791.92,historical_repayment_score,pm_kisan_status,irrigation_type,67.2967,-50.5603,-8.0644
F04657,852.8,land_area_acres,pm_kisan_status,historical_repayment_score,40.0723,27.363,11.4675
F04663,619.99,pm_kisan_status,land_area_acres,historical_repayment_score,-66.0639,-58.2258,-40.1386
F04670,799.33,pm_kisan_status,historical_repayment_score,land_area_acres,-61.8416,40.3315,33.4683
F04672,676.83,annual_income_inr,pm_kisan_status,land_area_acres,-62.7844,21.3139,-18.3046
F04674,694.31,historical_repayment_score,land_area_acres,crop_type,-123.6875,40.9755,-24.5541
F04683,697.58,pm_kisan_status,land_area_acres,historical_repayment_score,-71.0849,-62.5139,57.8188
F04684,928.51,historical_repayment_score,pm_kisan_status,land_area_acres,104.5105,28.4575,21.8967
F04691,888.45,historical_repayment_score,pm_kisan_status,land_area_acres,71.4789,30.8808,29.987
F04693,782.1,historical_repayment_score,land_area_acres,pm_kisan_status,-40.9546,27.3497,26.532
F04700,813.45,pm_kisan_status,land_area_acres,crop_type,-54.7991,40.8431,22.8831
F04701,708.12,land_area_acres,historical_repayment_score,pm_kisan_status,-64.3211,-35.9574,29.4948
F04703,847.07,land_area_acres,pm_kisan_status,crop_type,32.3831,29.2785,-10.1532
F04706,788.6,historical_repayment_score,land_area_acres,crop_type,58.0087,-32.7474,-32.3856
F04712,763.25,historical_repayment_score,land_area_acres,pm_kisan_status,-60.9336,28.8823,26.0403
F04713,817.25,historical_repayment_score,pm_kisan_status,land_area_acres,68.0167,-54.1727,36.2457
F04714,756.0,pm_kisan_status,land_area_acres,irrigation_type,-55.7854,32.2732,-7.6934
F04717,820.64,historical_repayment_score,land_area_acres,pm_kisan_status,64.5275,-59.1193,31.4243
F04720,930.07,historical_repayment_score,land_area_acres,pm_kisan_status,90.2672,38.6308,28.1937
F04723,836.73,historical_repayment_score,land_area_acres,pm_kisan_status,63.8821,-43.9544,32.6381
F04726,840.05,pm_kisan_status,crop_type,historical_repayment_score,24.5894,18.7152,10.0609
F04729,786.42,pm_kisan_status,land_area_acres,rainfall_deviation_pct,27.4938,-18.2009,-12.7086
F04739,950.62,historical_repayment_score,land_area_acres,pm_kisan_status,93.9505,39.1191,31.4163
F04740,702.23,pm_kisan_status,historical_repayment_score,land_area_acres,-58.5186,-30.2452,21.3073
F04749,790.6,pm_kisan_status,land_area_acres,irrigation_type,27.417,-16.2601,6.5176
F04755,721.3,pm_kisan_status,land_area_acres,ndvi_score,-53.5724,-13.9884,8.6129
F04756,735.54,historical_repayment_score,pm_kisan_status,irrigation_type,-29.525,24.0828,-13.2115
F04757,821.25,pm_kisan_status,historical_repayment_score,irrigation_type,25.076,17.37,-8.7765
F04758,713.68,historical_repayment_score,pm_kisan_status,land_area_acres,-63.8831,23.6362,-20.0229
F04761,671.39,pm_kisan_status,land_area_acres,historical_repayment_score,-69.1132,-65.8408,62.362
F04765,779.92,pm_kisan_status,historical_repayment_score,irrigation_type,-56.6011,52.9988,-8.3207
F04766,744.96,historical_repayment_score,land_area_acres,pm_kisan_status,-109.2056,34.9996,23.7543
F04783,941.23,historical_repayment_score,land_area_acres,pm_kisan_status,81.4372,41.639,30.7274
F04785,870.26,historical_repayment_score,land_area_acres,crop_type,76.3025,35.8603,-28.0107
F04788,659.82,historical_repayment_score,annual_income_inr,pm_kisan_status,-77.5422,-48.0275,20.1788
F04791,847.39,historical_repayment_score,pm_kisan_status,annual_income_inr,65.5927,25.5187,-17.463
F04792,832.81,land_area_acres,pm_kisan_status,irrigation_type,32.8597,28.0956,-8.827
F04793,794.33,pm_kisan_status,land_area_acres,historical_repayment_score,26.837,-14.0805,-10.6311
F04799,714.35,pm_kisan_status,historical_repayment_score,land_area_acres,-57.7638,41.8761,-30.0362
F04801,673.04,pm_kisan_status,historical_repayment_score,land_area_acres,-56.6913,-26.3823,-16.4423
F04811,899.95,historical_repayment_score,pm_kisan_status,irrigation_type,89.1166,27.4225,-9.3501
F04812,613.1,land_area_acres,pm_kisan_status,historical_repayment_score,-64.8013,-55.4427,-34.2361
F04813,852.66,land_area_acres,historical_repayment_score,pm_kisan_status,39.9293,38.2043,27.6153
F04815,692.78,historical_repayment_score,pm_kisan_status,land_area_acres,-58.7648,-48.5109,13.9342
F04817,571.81,historical_repayment_score,pm_kisan_status,land_area_acres,-177.1847,-48.3039,30.2003
F04819,768.36,pm_kisan_status,land_area_acres,crop_type,-54.7353,35.1137,21.8185
F04820,686.84,land_area_acres,pm_kisan_status,historical_repayment_score,-63.6747,-60.5884,43.0007
F04825,747.42,historical_repayment_score,pm_kisan_status,land_area_acres,-30.7489,26.0212,-14.7394
F04828,822.74,pm_kisan_status,crop_type,irrigation_type,25.7134,19.1885,10.3255
F04829,709.9,pm_kisan_status,historical_repayment_score,land_area_acres,-49.6638,-38.6197,31.5904
F04830,875.55,historical_repayment_score,liability_ratio_pct,land_area_acres,89.2523,-28.7992,27.6848
F04834,691.43,historical_repayment_score,pm_kisan_status,irrigation_type,-158.496,23.9951,22.1089
F04835,881.45,historical_repayment_score,pm_kisan_status,land_area_acres,37.8032,29.2379,17.6856
F04838,867.38,historical_repayment_score,pm_kisan_status,land_area_acres,77.0493,32.6471,-31.3694
F04840,844.88,land_area_acres,pm_kisan_status,crop_type,41.948,29.4259,-24.5688
F04850,776.7,pm_kisan_status,historical_repayment_score,land_area_acres,-56.6086,40.272,35.3964
F04854,705.7,pm_kisan_status,land_area_acres,irrigation_type,-61.8115,-25.154,6.5952
F04856,867.2,land_area_acres,pm_kisan_status,historical_repayment_score,38.4331,29.6674,12.6143
F04861,842.09,historical_repayment_score,pm_kisan_status,land_area_acres,41.391,31.4262,-20.2542
F04872,668.37,land_area_acres,pm_kisan_status,irrigation_type,-63.0407,-58.1158,7.4769
F04877,708.57,historical_repayment_score,land_area_acres,pm_kisan_status,69.3395,-67.4699,-63.7007
F04879,860.63,land_area_acres,pm_kisan_status,irrigation_type,38.5781,28.7189,8.1441
F04881,911.59,historical_repayment_score,pm_kisan_status,land_area_acres,62.0686,33.8479,33.3443
F04887,688.83,pm_kisan_status,land_area_acres,historical_repayment_score,-58.043,-28.9281,-6.5299
F04890,788.27,pm_kisan_status,crop_type,irrigation_type,20.7554,15.0526,-11.1382
F04896,676.56,historical_repayment_score,land_area_acres,pm_kisan_status,-126.3893,32.6833,21.3377
F04899,683.88,historical_repayment_score,pm_kisan_status,land_area_acres,-58.489,-50.2451,11.431
F04902,915.54,historical_repayment_score,pm_kisan_status,land_area_acres,61.1427,31.1674,29.4141
F04903,790.15,historical_repayment_score,land_area_acres,pm_kisan_status,-56.1648,30.5143,27.8343
F04905,782.59,pm_kisan_status,historical_repayment_score,land_area_acres,-59.958,39.5663,27.2391
F04908,722.32,historical_repayment_score,pm_kisan_status,land_area_acres,-58.8862,-49.8659,31.058
F04911,569.5,land_area_acres,historical_repayment_score,pm_kisan_status,-72.8122,-60.2207,-55.8657
F04917,805.68,land_area_acres,historical_repayment_score,pm_kisan_status,31.9438,-31.2538,26.2502
F04921,750.74,historical_repayment_score,pm_kisan_status,land_area_acres,65.8168,-61.3916,-55.4111
F04930,855.26,land_area_acres,pm_kisan_status,crop_type,33.739,30.0528,-10.3519
F04931,816.17,pm_kisan_status,crop_type,irrigation_type,25.2325,15.9988,-10.0933
F04933,728.2,pm_kisan_status,historical_repayment_score,irrigation_type,-49.0745,7.8052,-6.4714
F04936,750.68,land_area_acres,pm_kisan_status,crop_type,-51.5324,25.7738,16.0404
F04941,873.28,land_area_acres,historical_repayment_score,pm_kisan_status,46.4139,40.4295,27.3213
F04947,788.58,historical_repayment_score,pm_kisan_status,land_area_acres,78.7094,-62.3178,-16.059
F04949,841.23,historical_repayment_score,crop_type,pm_kisan_status,80.1045,-32.3101,28.1066
F04953,800.73,pm_kisan_status,historical_repayment_score,ndvi_score,32.3207,-32.2926,8.4511
F04954,907.18,historical_repayment_score,land_area_acres,pm_kisan_status,80.4321,31.4814,26.2056
F04956,803.9,historical_repayment_score,land_area_acres,pm_kisan_status,-49.9303,32.3725,30.5937
F04957,690.16,pm_kisan_status,historical_repayment_score,land_area_acres,-55.4377,50.3993,-48.8504
F04961,858.35,land_area_acres,pm_kisan_status,crop_type,45.7692,26.1875,20.009
F04966,865.48,historical_repayment_score,land_area_acres,crop_type,70.0709,38.0955,-34.267
F04970,567.67,historical_repayment_score,irrigation_type,crop_type,-184.6206,-31.6894,-26.5257
F04971,651.82,historical_repayment_score,land_area_acres,pm_kisan_status,-104.6086,-53.3231,34.1811
F04973,862.4,historical_repayment_score,land_area_acres,pm_kisan_status,46.9352,30.9176,28.2529
F04975,673.61,pm_kisan_status,historical_repayment_score,irrigation_type,-49.4775,-40.4554,-11.5237
F04980,496.24,historical_repayment_score,land_area_acres,pm_kisan_status,-106.7029,-85.7101,-59.3094
F04985,786.02,historical_repayment_score,crop_type,land_area_acres,58.5339,-32.2662,-31.2346
F04989,650.6,pm_kisan_status,historical_repayment_score,land_area_acres,-50.872,-26.3165,-22.5042
F04992,789.61,pm_kisan_status,land_area_acres,historical_repayment_score,-56.1076,40.439,15.6777
F04994,748.1,land_area_acres,pm_kisan_status,irrigation_type,-65.0184,31.5145,-8.9377
F04999,768.26,pm_kisan_status,historical_repayment_score,irrigation_type,-58.2629,39.7438,7.329
